가격,거래 유형,건축물 용도,계약기간,공급/전용면적,관리비,관리비부과기준,기보증금/월세,난방(방식/연료),매물번호,매물특징,방수/욕실수,방향,융자금,이미지 URL,입주가능일,제목,주소,총주차대수,해당면적 세대수,해당층/총층,현관구조
3억/260,월세,공동주택,-,60.6㎡/43.26㎡(전용률71%),40만원,-,-,개별난방/도시가스,2458464583,도산대로뷰 신축 하이엔드 트인전망 전입신고O 빠른입주O,1/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220318_208/hscp_img_1647581340720qsbsv_JPEG/photoinfra_1647581340073.jpg,즉시입주,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,55대(세대당 1대),22세대,9/12층,-
3억/260,월세,공동주택,-,60.6㎡/43.26㎡(전용률71%),35만원,-,-,개별난방/도시가스,2458188669,탁트인 전망 풀옵션 시세대비 저렴한 풀옵션,1/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220318_208/hscp_img_1647581340720qsbsv_JPEG/photoinfra_1647581340073.jpg,즉시입주,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,55대(세대당 1대),22세대,9/12층,-
"14억 6,000",매매,공동주택,-,60.6㎡/43.26㎡(전용률71%),35만원,-,-/-,개별난방/도시가스,2457851673,탁트인 전망 풀옵션 시세대비 저렴한 풀옵션,1/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220318_208/hscp_img_1647581340720qsbsv_JPEG/photoinfra_1647581340073.jpg,즉시입주,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,55대(세대당 1대),22세대,9/12층,-
"11억 9,000",매매,공동주택,-,57.63㎡/41.15㎡(전용률71%),45만원,-,-/-,개별난방/도시가스,2458463603,도산대로 신축 하이엔드 매매 갭투자 가능,1/1개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220318_238/hscp_img_1647581332376ai9Mr_JPEG/photoinfra_1647581332154.jpg,즉시입주 협의가능,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,55대(세대당 1대),2세대,중/12층,-
3억/200,월세,공동주택,-,60.6㎡/43.26㎡(전용률71%),35만원,-,-,개별난방/도시가스,2458464256,도산대로뷰 하이엔드 풀옵션 전입신고O 빠른입주O,1/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220318_208/hscp_img_1647581340720qsbsv_JPEG/photoinfra_1647581340073.jpg,즉시입주,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,55대(세대당 1대),22세대,고/12층,-
"14억 4,000",매매,공동주택,-,57.63㎡/41.15㎡(전용률71%),확인 어려움도움말,-,-/-,개별난방/도시가스,2458571336,위치가 돋보이는 도산대로 하이엔드 풀옵션 주택,1/1개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220318_167/hscp_img_1647581324934OasRy_JPEG/photoinfra_1647581324369.jpg,즉시입주 협의가능,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,55대(세대당 1대),20세대,저/12층,계단식
7억,전세,공동주택,-,60.6㎡/43.26㎡(전용률71%),35만원,-,-,개별난방/도시가스,2457224692,탁트인 전망 풀옵션 시세대비 저렴한 풀옵션,1/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220318_208/hscp_img_1647581340720qsbsv_JPEG/photoinfra_1647581340073.jpg,즉시입주 협의가능,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,55대(세대당 1대),22세대,9/12층,-
"13억 3,000",매매,공동주택,-,57.63㎡/41.15㎡(전용률71%),확인 어려움도움말,-,-/-,개별난방/도시가스,2458181774,실제매물 소유주직접 도산대로 하이엔드 풀옵션,1/1개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220318_167/hscp_img_1647581324934OasRy_JPEG/photoinfra_1647581324369.jpg,즉시입주 협의가능,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,55대(세대당 1대),20세대,저/12층,계단식
6억,전세,공동주택,-,60.6㎡/43.26㎡(전용률71%),45원,-,-,개별난방/도시가스,2458102134,루시아도산 무융자 전세 물건,1/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220318_208/hscp_img_1647581340720qsbsv_JPEG/photoinfra_1647581340073.jpg,즉시입주,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,55대(세대당 1.00대),22세대,저/12층,복도식
"5,000/330",월세,공동주택,-,60.6㎡/43.26㎡(전용률71%),45원,-,-,개별난방/도시가스,2458102250,루시아도산 저렴한 월세 물건,1/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220318_208/hscp_img_1647581340720qsbsv_JPEG/photoinfra_1647581340073.jpg,즉시입주,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,55대(세대당 1.00대),22세대,저/12층,복도식
7억,전세,공동주택,-,60.6㎡/43.26㎡(전용률71%),35만원,-,-,개별난방/도시가스,2457273537,하이엔드풀옵션O 주자식주차O 전입O 전망굿O 입주협의O,1/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220318_208/hscp_img_1647581340720qsbsv_JPEG/photoinfra_1647581340073.jpg,즉시입주 협의가능,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,55대(세대당 1.00대),22세대,9/12층,계단식
"5,000/330",월세,공동주택,-,60.6㎡/43.26㎡(전용률71%),38만원,-,-,개별난방/도시가스,2458379097,루시아 가성비 좋은 분리형룸 월세,1/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220318_208/hscp_img_1647581340720qsbsv_JPEG/photoinfra_1647581340073.jpg,즉시입주 협의가능,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,55대(세대당 1.00대),22세대,저/12층,계단식
6억,전세,공동주택,-,60.6㎡/43.26㎡(전용률71%),38만원,-,-,개별난방/도시가스,2458526281,"실사진O, 보증보험O. 무융자O. 분리형룸O 가성비 좋은 전세",1/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220318_208/hscp_img_1647581340720qsbsv_JPEG/photoinfra_1647581340073.jpg,즉시입주 협의가능,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,55대(세대당 1.00대),22세대,저/12층,계단식
7억,전세,공동주택,-,60.6㎡/43.26㎡(전용률71%),35만원,-,-,개별난방/도시가스,2455716921,"보증보험가능, 고층 월세, 탁트인 전망, 전입가능, 시세대비 저렴",1/1개,북향(안방 기준),-,https://landthumb-phinf.pstatic.net/20220318_208/hscp_img_1647581340720qsbsv_JPEG/photoinfra_1647581340073.jpg,즉시입주 협의가능,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,55대(세대당 1.00대),22세대,9/12층,계단식
3억/200,월세,공동주택,-,60.66㎡/43.46㎡(전용률72%),45만원,정액관리비,-,개별난방/도시가스,2456949959,고층부 북향 최저가 반전세 분리룸 보증금대출 보증금조절가능,1/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220318_139/hscp_img_1647581348961fGO9E_JPEG/photoinfra_1647581348424.jpg,2024년 11월 20일,루시아도산208(도시형) 1동,서울시 강남구 논현동 60-1,-(세대당 0대),11세대,고/12층,계단식
"14억 7,000",매매,공동주택,-,102.93㎡/84.83㎡(전용률82%),20만원,-,-/-,개별난방/도시가스,2458581897,방3화2 남향  향후 가치 상승 예상되는 추천 매물 지분13.1p,3/2개,남향(거실 기준),없음,,즉시입주 협의가능,논현한가람 1동,서울시 강남구 논현동 105-3,43대(세대당 1.34대),8세대,중/8층,계단식
"14억 7,000",매매,공동주택,-,102.93㎡/84.83㎡(전용률82%),20만원,-,-/-,개별난방/도시가스,2455930115,시작V.정확한 정보전달 I 31P I 논현한가람아파트 열쇠보관 주인직접,3/2개,남향(거실 기준),-,,즉시입주,논현한가람 1동,서울시 강남구 논현동 105-3,43대(세대당 1.3대),8세대,4/8층,계단식
"14억 7,000",매매,공동주택,-,102.67㎡/84.95㎡(전용률83%),30만원,-,-/-,개별난방/도시가스,2458589927,방3화2 남향  향후 가치 상승 예상,3/2개,남향(거실 기준),없음,,2025년 11월 15일 협의가능,논현한가람 1동,서울시 강남구 논현동 105-3,43대(세대당 1.34대),16세대,중/8층,계단식
"16억 5,000",매매,공동주택,-,102.67㎡/84.95㎡(전용률83%),15만원,-,-/-,개별난방/도시가스,2454255562,"컨디션 좋은 남향 매믈, 입주 협의, 강남구청역 더블역세권",3/2개,남향(거실 기준),없음,,즉시입주,논현한가람 1동,서울시 강남구 논현동 105-3,43대(세대당 1.34대),16세대,중/8층,계단식
17억,매매,공동주택,-,102.67㎡/84.95㎡(전용률83%),25만원,-,-/-,개별난방/도시가스,2453776098,31 전용25.6P 방3 화장실2 계단식 구조좋은 아파트,3/2개,남향(거실 기준),-,,즉시입주 협의가능,논현한가람 1동,서울시 강남구 논현동 105-3,43대(세대당 1.34대),16세대,중/8층,계단식
"14억 7,000",매매,공동주택,-,102.93㎡/84.83㎡(전용률82%),15만원,정액관리비,-/-,개별난방/도시가스,2455371032,확트인 로열층 정남향.거실주방 분리구조로 인기타입,3/2개,남향(거실 기준),-,,즉시입주 협의가능,논현한가람 1동,서울시 강남구 논현동 105-3,43대(세대당 1.3대),8세대,중/8층,계단식
"14억 7,000",매매,공동주택,-,102.93㎡/84.83㎡(전용률82%),20만원,-,-/-,개별난방/도시가스,2453903036,"역세권, 로얄층 남향입니다.",3/2개,남향(거실 기준),-,,즉시입주 협의가능,논현한가람 1동,서울시 강남구 논현동 105-3,45대(세대당 1.4대),8세대,4/8층,계단식
"14억 7,000",매매,공동주택,-,102.93㎡/84.83㎡(전용률82%),20만원,-,-/-,개별난방/도시가스,2454489371,"느낌좋은집,남향,역세권입니다.",3/2개,남향(거실 기준),-,,즉시입주 협의가능,논현한가람 1동,서울시 강남구 논현동 105-3,45대(세대당 1.4대),8세대,중/8층,계단식
18억,매매,공동주택,-,169.38㎡/141.05㎡(전용률83%),42만원,정액관리비,-/-,개별난방/도시가스,2453371539,-,4/2개,남향(거실 기준),-,,2025년 4월 3일,논현한가람 1동,서울시 강남구 논현동 105-3,43대(세대당 1.34대),5세대,저/8층,계단식
5억,전세,공동주택,-,47.19㎡/36.29㎡(전용률77%),15만원,-,-,개별난방/도시가스,2458159752,학동역6번출구 초역세권에 위치한 주상복합 아파트,1/1개,북서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,즉시입주,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,9/15층,복도식
300/300,단기임대,공동주택,6 개월 이내 협의가능,47.19㎡/36.29㎡(전용률77%),15만원,-,-,개별난방/도시가스,2458158626,학동역6번출구 초역세권에 위치한 주상복합 아파트,1/1개,북서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,즉시입주,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,9/15층,복도식
"3억 5,000",전세,공동주택,-,47.19㎡/36.29㎡(전용률77%),15만원,-,-,개별난방/도시가스,2458160711,학동역6번출구 초역세권에 위치한 주상복합 아파트,1/1개,남향(안방 기준),-,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,2024년 08월 초순 협의가능,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,8/15층,복도식
4억,매매,공동주택,-,47.19㎡/36.29㎡(전용률77%),10만원,정액관리비,"3억1,000/-",개별난방/도시가스,2458072033,급매  최고로얄층 전망매우굿 내부 깨끗해요,1/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,2026년 1월 23일 협의가능,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,14/15층,복도식
4억,매매,공동주택,-,47.19㎡/36.29㎡(전용률77%),10만원,-,"3억4,000/-",개별난방/도시가스,2456177371,"남향, 전세안고 매매, 위치 좋고 깨끗한 내부",1/1개,남향(안방 기준),-,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,2025년 9월 30일 협의가능,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,4/15층,복도식
"3억 9,000",매매,공동주택,-,47.19㎡/36.29㎡(전용률77%),10만원,정액관리비,-/-,개별난방/도시가스,2456116517,남향  입주가능 갭투자가능,1/1개,남향(안방 기준),없음,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,2024년 11월 15일 협의가능,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,4/15층,복도식
"3억 9,000",매매,공동주택,-,47.19㎡/36.29㎡(전용률77%),13만원,-,-/-,개별난방/도시가스,2455942109,입주가능매매  입지여건 탁월,1/1개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,즉시입주 협의가능,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,4/15층,복도식
"3억 6,000",전세,공동주택,-,47.19㎡/36.29㎡(전용률77%),10만원,-,-,개별난방/도시가스,2457639273,"컨디션 최상, 채광 최고, 남향. 고층. 대출가능. 주차 편리",1/1개,남향(안방 기준),-,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,즉시입주 협의가능,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,12/15층,-
"3억 9,000",매매,공동주택,-,47.19㎡/36.29㎡(전용률77%),15만원,-,-/-,개별난방/도시가스,2456749408,"실입주가능,남향, 학동공원블럭 쾌적한 환경의 최적의 주상복합",1/1개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,즉시입주 협의가능,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,저/15층,복도식
"3억 6,000",전세,공동주택,-,47.19㎡/36.29㎡(전용률77%),"12만 8,000원",-,-,개별난방/도시가스,2457604758,올수리 전입 대출 보증보험가능 정남향 자주식주차,1/1개,남향(안방 기준),-,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,즉시입주 협의가능,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,12/15층,복도식
"3억 6,000",전세,공동주택,-,47.19㎡/36.29㎡(전용률77%),15만원,-,-,개별난방/도시가스,2458424497,"이사비 지원,올수리,전입 대출 가능, 학동공원블럭 쾌적한 환경의 주상복합",1/1개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,2024년 11월 30일 협의가능,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,고/15층,복도식
"4억 3,000",매매,공동주택,-,47.19㎡/36.29㎡(전용률77%),19만원,-,-/-,개별난방/도시가스,2456786893,입지여건 탁월학동역 1분 로얄층갭투자가능,1/1개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,2025년 6월 17일 협의가능,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,고/15층,복도식
"4억 3,000",매매,공동주택,-,47.19㎡/36.29㎡(전용률77%),19만원,-,-/-,개별난방/도시가스,2456787943,"집주인 직접의뢰 갭투가능 학동역 초 역세권 , 자주식 무료주차",1/1개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,2025년 6월 17일 협의가능,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,고/15층,복도식
"4억 2,000",매매,공동주택,-,47.19㎡/36.29㎡(전용률77%),17만원,정액관리비,"3,000/120만원",개별난방/도시가스,2457359730,"학동역 도보 1분, 세미 분리형 전용 넓은 소형 아파트 매물",1/1개,남향(안방 기준),없음,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,2024년 9월 3일 협의가능,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,8/15층,복도식
"4억 3,000",매매,공동주택,-,47.19㎡/36.29㎡(전용률77%),19만원,정액관리비,"3억6,000/-",개별난방/도시가스,2457361441,학동역 1분거리 깔끔한 원룸 아파트 매물,1/1개,남향(안방 기준),없음,https://landthumb-phinf.pstatic.net/20120223_264/hscp_img_1329979876972bCYXo_JPEG/GW70765_1329979874804.jpg,2025년 9월 11일 협의가능,마일스디오빌(주상복합) 1동,서울시 강남구 논현동 58-2,200대(세대당 0.76대),260세대,13/15층,복도식
