가격,거래 유형,건축물 용도,공급/전용면적,관리비,관리비부과기준,기보증금/월세,난방(방식/연료),매물번호,매물특징,방수/욕실수,방향,융자금,이미지 URL,입주가능일,제목,주소,총주차대수,해당면적 세대수,해당층/총층,현관구조
10억/150,월세,공동주택,84.74㎡/59.98㎡(전용률71%),29만원,-,-,지역난방/열병합,2458476276,25 귀한반전세 화이트톤 특올수리 원촌초 원촌중,3/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_278/land_system_1327416625219DQssU_JPEG/116_22853_1_82A_GA1_1290475496240.jpg,즉시입주,반포자이 135동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),284세대,26/27층,-
70억,매매,공동주택,264.8㎡/216.49㎡(전용률82%),72만원,-,-/-,지역난방/열병합,2458622511,80  최고의 특올수리 특별한 집,4/3개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120327_67/hscp_img_1332827439921EHE6h_JPEG/GW70765_1332827438676.jpg,즉시입주 협의가능,반포자이 117동,서울시 서초구 반포동 20-43,6075대(세대당 1대),162세대,16/28층,계단식
9억/200,월세,공동주택,84.74㎡/59.98㎡(전용률71%),"24만 9,421원",-,-,지역난방/열병합,2458482954,25월세 특올수리 보증금조절 입주협의,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_278/land_system_1327416625219DQssU_JPEG/116_22853_1_82A_GA1_1290475496240.jpg,즉시입주 협의가능,반포자이 135동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),284세대,26/27층,계단식
9억/180,월세,공동주택,84.74㎡/59.98㎡(전용률71%),20만원,-,-,지역난방/열병합,2458472093,25 호텔급특올수리 보증금조정가능 입주협의,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_278/land_system_1327416625219DQssU_JPEG/116_22853_1_82A_GA1_1290475496240.jpg,즉시입주,반포자이 135동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),284세대,26/27층,계단식
70억,매매,공동주택,264.8㎡/216.49㎡(전용률82%),60만원,-,-/-,지역난방/열병합,2458375638,주인직접 확실진행 80 최고급인테리어 로얄층로얄뷰 시원한전망,4/3개,남향(거실 기준),"2억6,000만원",https://landthumb-phinf.pstatic.net/20120327_67/hscp_img_1332827439921EHE6h_JPEG/GW70765_1332827438676.jpg,즉시입주,반포자이 117동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),162세대,16/28층,계단식
"13억 8,000",전세,공동주택,84.74㎡/59.98㎡(전용률71%),29만원,-,-,지역난방/열병합,2458476021,25 특올수리 주인직접 입주협의 귀한전세 명품학군,3/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_278/land_system_1327416625219DQssU_JPEG/116_22853_1_82A_GA1_1290475496240.jpg,즉시입주,반포자이 135동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),284세대,26/27층,계단식
"13억 8,000",전세,공동주택,84.74㎡/59.98㎡(전용률71%),20만원,-,-,지역난방/열병합,2458482569,-,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_278/land_system_1327416625219DQssU_JPEG/116_22853_1_82A_GA1_1290475496240.jpg,즉시입주,반포자이 135동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),284세대,26/27층,계단식
10억/160,월세,공동주택,84.74㎡/59.98㎡(전용률71%),25만원,-,-,지역난방/열병합,2458379235,바로계약 확실진행 주인직접 25 화이트톤수리 최고의뷰 예쁜집,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_278/land_system_1327416625219DQssU_JPEG/116_22853_1_82A_GA1_1290475496240.jpg,즉시입주,반포자이 135동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),284세대,26/27층,계단식
14억,전세,공동주택,84.74㎡/59.98㎡(전용률71%),25만원,-,-,지역난방/열병합,2458378863,바로계약 확실진행 25 특올수리 강력추천 환상적인전망,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_278/land_system_1327416625219DQssU_JPEG/116_22853_1_82A_GA1_1290475496240.jpg,즉시입주,반포자이 135동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),284세대,26/27층,계단식
14억,전세,공동주택,84.74㎡/59.98㎡(전용률71%),"24만 9,421원",-,-,지역난방/열병합,2458484236,25전세 로얄동  특올수리 입주협의 바로계약가능,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_278/land_system_1327416625219DQssU_JPEG/116_22853_1_82A_GA1_1290475496240.jpg,즉시입주 협의가능,반포자이 135동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),284세대,26/27층,계단식
39억,매매,공동주택,116.11㎡/84.98㎡(전용률73%),"35만 3,119원",정액관리비,-/-,지역난방/열병합,2458443960,35 세안고 로얄동 로얄층 풀에어컨 입주협의가능 햇살가득한집,3/2개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120327_122/hscp_img_1332827297411kR6Ed_JPEG/GW70765_1332827296261.jpg,즉시입주 협의가능,반포자이 143동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),209세대,22/26층,계단식
39억,매매,공동주택,116.11㎡/84.98㎡(전용률73%),33만원,-,-/-,지역난방/열병합,2458387191,35 추천 매가협의 역세권 학세권 햇살맛집 로얄층 컨디션굿,3/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120327_122/hscp_img_1332827297411kR6Ed_JPEG/GW70765_1332827296261.jpg,즉시입주 협의가능,반포자이 143동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),209세대,22/26층,계단식
9억/200,월세,공동주택,84.74㎡/59.98㎡(전용률71%),25만원,-,-,지역난방/열병합,2458319368,25 특올수리 전망과 채광이 좋은 보증금 조정가,3/2개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_278/land_system_1327416625219DQssU_JPEG/116_22853_1_82A_GA1_1290475496240.jpg,즉시입주 협의가능,반포자이 135동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),284세대,26/27층,계단식
14억,전세,공동주택,84.74㎡/59.98㎡(전용률71%),25만원,-,-,지역난방/열병합,2458319395,25 특올수리 전망과 채광이 좋은 입주협의,3/2개,남동향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120124_278/land_system_1327416625219DQssU_JPEG/116_22853_1_82A_GA1_1290475496240.jpg,즉시입주 협의가능,반포자이 135동,서울시 서초구 반포동 20-43,6075대(세대당 1.78대),284세대,26/27층,계단식
75억,전세,공동주택,315.67㎡/234.86㎡(전용률74%),95만원,-,-,지역난방/열병합,2457215640,95 풀옵션 래미안원베일리 펜트하우스,5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220112_233/hscp_img_1641975303611elyOo_JPEG/photoinfra_1641975303432.jpg,즉시입주 협의가능,래미안원베일리 106동,서울시 서초구 반포동 1,5459대(세대당 1.82대),3세대,35/35층,계단식
85억,전세,공동주택,315.1㎡/234.98㎡(전용률75%),"72만 8,000원",정액관리비,-,지역난방/열병합,2457154156,"귀한 명품 펜트하우스 랜트가능, 보증금조정가능, 전,월세  가능",5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220112_216/hscp_img_1641975320084rF6TP_JPEG/photoinfra_1641975319868.jpg,즉시입주 협의가능,래미안원베일리 105동,서울시 서초구 반포동 1,5459대(세대당 1.82대),1세대,35/35층,계단식
"50억/1,200",월세,공동주택,315.67㎡/234.86㎡(전용률74%),95만원,-,-,지역난방/열병합,2457215984,95 풀옵션 한강뷰나오는 테라스,5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220112_233/hscp_img_1641975303611elyOo_JPEG/photoinfra_1641975303432.jpg,즉시입주 협의가능,래미안원베일리 106동,서울시 서초구 반포동 1,5459대(세대당 1.82대),3세대,35/35층,계단식
75억,전세,공동주택,315.67㎡/234.86㎡(전용률74%),110만원,-,-,지역난방/열병합,2456667617,95 파노라마한강뷰 최상커뮤니티 단1세대 펜트하우스 최고급옵션 월세가능,5/3개,북서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220112_233/hscp_img_1641975303611elyOo_JPEG/photoinfra_1641975303432.jpg,즉시입주,래미안원베일리 106동,서울시 서초구 반포동 1,5459대(세대당 1.82대),3세대,35/35층,계단식
"20억/2,600",월세,공동주택,315.1㎡/234.98㎡(전용률75%),95만원,정액관리비,-,지역난방/열병합,2457154617,"95, 하나뿐인 펜트하우스 랜트,파노라마한강뷰,넓은테라스",5/3개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220112_216/hscp_img_1641975320084rF6TP_JPEG/photoinfra_1641975319868.jpg,즉시입주 협의가능,래미안원베일리 105동,서울시 서초구 반포동 1,5459대(세대당 1.82대),1세대,35/35층,계단식
60억,매매,공동주택,136.13㎡/101.94㎡(전용률75%),40만원,-,-/-,지역난방/열병합,2458604511,41 주인 직접 정원뷰 역세권 학세권 몰세권 반포1번지.,3/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220112_66/hscp_img_164198106129913DJt_JPEG/photoinfra_1641981061137.jpg,즉시입주 협의가능,래미안원베일리 115동,서울시 서초구 반포동 1,5459대(세대당 1.82대),12세대,9/34층,계단식
70억,매매,공동주택,154.18㎡/116.93㎡(전용률76%),"47만 9,000원",-,-/-,지역난방/열병합,2458619140,46E  햇살좋은 남향O. 확트인조망O. 풀옵션O,4/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220112_249/hscp_img_1641981224786oYh6t_JPEG/photoinfra_1641981224600.jpg,즉시입주,래미안원베일리 120동,서울시 서초구 반포동 1,5459대(세대당 1.82대),169세대,24/35층,계단식
50억,매매,공동주택,112.38㎡/84.96㎡(전용률76%),34만원,-,-/-,지역난방/열병합,2458604752,34  입주가능 뻥뚫린 전망 하루종일 밝은집 상가 학교가기 좋아요,3/2개,남서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220112_93/hscp_img_164197540770825g2Q_JPEG/photoinfra_1641975407472.jpg,즉시입주,래미안원베일리 113동,서울시 서초구 반포동 1,5459대(세대당 1.82대),32세대,8/23층,계단식
60억,매매,공동주택,136.13㎡/101.94㎡(전용률75%),45만원,-,-/-,지역난방/열병합,2458614060,초입동.남향. 입주가능. 조합원옵션.,3/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20220112_66/hscp_img_164198106129913DJt_JPEG/photoinfra_1641981061137.jpg,즉시입주 협의가능,래미안원베일리 115동,서울시 서초구 반포동 1,5459대(세대당 1.8대),12세대,9/34층,계단식
53억,매매,공동주택,113.31㎡/84.99㎡(전용률75%),60만원,-,-/-,지역난방/열병합,2458603478,34 해잘드는집 세안고 투자추천 고급커뮤니티,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220112_176/hscp_img_1641975630178U0lep_JPEG/photoinfra_1641975629947.jpg,즉시입주 협의가능,래미안원베일리 115동,서울시 서초구 반포동 1,5459대(세대당 1.82대),125세대,24/34층,계단식
72억,매매,공동주택,152.7㎡/116.92㎡(전용률77%),50만원,-,-/-,지역난방/열병합,2458631886,세안고. 입주일 협의가능 조합원옵션. 원베일리정원이 내집 거실에서,4/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20220112_69/hscp_img_1641981173323djaq4_JPEG/photoinfra_1641981173066.jpg,즉시입주 협의가능,래미안원베일리 121동,서울시 서초구 반포동 1,5459대(세대당 1.8대),50세대,6/34층,계단식
"49억 9,000",매매,공동주택,112.38㎡/84.96㎡(전용률76%),"47만 6,528원",-,-/-,지역난방/열병합,2458603578,34  상가 고터몰 인접동 상태굿,3/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20220112_93/hscp_img_164197540770825g2Q_JPEG/photoinfra_1641975407472.jpg,즉시입주 협의가능,래미안원베일리 113동,서울시 서초구 반포동 1,5459대(세대당 1.82대),32세대,8/23층,계단식
65억,매매,공동주택,154.87㎡/116.95㎡(전용률76%),50만원,-,-/-,지역난방/열병합,2458631531,귀한 입주가능 매물.  조합원옵션. 남향채광우수.,4/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20220112_293/hscp_img_16419749523309RfiM_JPEG/photoinfra_1641974951861.jpg,즉시입주 협의가능,래미안원베일리 103동,서울시 서초구 반포동 1,5459대(세대당 1.82대),127세대,4/29층,계단식
98억,매매,공동주택,175.85㎡/133.91㎡(전용률76%),55만원,-,-/-,지역난방/열병합,2458604855,53 한강뷰 반래원갭투추천 트인뷰 조용한살기좋은동 고급커뮤니티,5/2개,북서향(거실 기준),-,https://landthumb-phinf.pstatic.net/20220112_150/hscp_img_1641975048409FPvnv_JPEG/photoinfra_1641975048225.jpg,즉시입주 협의가능,래미안원베일리 104동,서울시 서초구 반포동 1,5459대(세대당 1.82대),225세대,33/35층,계단식
"16억 6,000",매매,공동주택,83.33㎡/59.93㎡(전용률72%),25만원,-,"5억4,000/-",개별난방/도시가스,2457777503,25 착한가격 전세안고 갭투가능 특올수리 초품아 1층,3/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_267/hscp_img_1332916227571czBjX_JPEG/GW70765_1332916226481.jpg,2025년 9월 13일,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),62세대,1/16층,복도식
22억,매매,공동주택,104.9㎡/75.44㎡(전용률72%),30만원,-,-/-,개별난방/도시가스,2458137560,"베라다확장,샷새교체,전체마루,특올수리,  4개 단지 통합리모델링 추진함.",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,즉시입주,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),64세대,3/16층,복도식
24억,매매,공동주택,104.9㎡/75.44㎡(전용률72%),"16만 2,500원",정액관리비,-/-,개별난방/도시가스,2458303416,31 특올수리 반원초 인근 아이키우기 좋아요,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,즉시입주 협의가능,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1.00대),64세대,고/16층,복도식
23억,매매,공동주택,104.9㎡/75.44㎡(전용률72%),20만원,-,-/-,개별난방/도시가스,2456882821,방3욕실2 실매물 채광좋음 전세안고 지하주차 공동가능,3/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,즉시입주 협의가능,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 2대),64세대,10/16층,복도식
24억,매매,공동주택,104.9㎡/75.44㎡(전용률72%),30만원,-,-/-,개별난방/도시가스,2458144839,31추천 호텔급올수리 탁트인전망 반원초옆 명도,3/2개,남향(거실 기준),시세 대비 30% 이상,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,즉시입주,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1.00대),64세대,고/16층,복도식
22억,매매,공동주택,104.9㎡/75.44㎡(전용률72%),"28만 9,000원",-,7억/-,개별난방/도시가스,2456693210,"31 , 반원초와 킴스클럽초인접, 5개단지 통합리모델링추진",3/2개,남향(거실 기준),없음,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,2025년 8월 4일 협의가능,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),64세대,3/16층,복도식
"9억 5,000",전세,공동주택,104.9㎡/75.44㎡(전용률72%),35만원,정액관리비,-,개별난방/도시가스,2458398286,"31.반원초학군,주인급올수리,융무,입주협의",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,2025년 2월 13일 협의가능,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),64세대,5/16층,복도식
23억,매매,공동주택,83.33㎡/59.93㎡(전용률72%),25만원,-,-/-,개별난방/도시가스,2457589251,31 남향 올수리 세안고  청담고이전,3/1개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_267/hscp_img_1332916227571czBjX_JPEG/GW70765_1332916226481.jpg,2026년 5월 1일 협의가능,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),62세대,고/16층,-
22억,매매,공동주택,104.9㎡/75.44㎡(전용률72%),28만원,-,-/-,개별난방/도시가스,2457422425,"입주물건.수리상태좋아 전세놓고 갭투자도 가능.특A급수리.확장,샷시,",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,즉시입주 협의가능,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),64세대,저/16층,복도식
"9억 5,000",전세,공동주택,104.9㎡/75.44㎡(전용률72%),28만원,-,-,개별난방/도시가스,2458084022,반원초 확장 화장실수리 주인급수리 융무,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,2025년 1월 30일 협의가능,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),64세대,5/16층,복도식
"9억 5,000",전세,공동주택,104.9㎡/75.44㎡(전용률72%),30만원,-,-,개별난방/도시가스,2457946822,슈퍼A급 확장o 지하주차장연결o 반원초o 경원중o 청담고o,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,즉시입주 협의가능,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),64세대,7/16층,복도식
"9억 5,000",전세,공동주택,104.9㎡/75.44㎡(전용률72%),30만원,-,-,개별난방/도시가스,2457719942,주인실제매물 32 특A호텔급올수리 융무 전세금대출됨 샷시마루칠전등굿,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,즉시입주,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),64세대,5/16층,복도식
"9억 5,000",전세,공동주택,104.9㎡/75.44㎡(전용률72%),28만원,정액관리비,-,개별난방/도시가스,2457916419,31 특올수리 반원초 청담고 품아  379 뉴코아 입주협의,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,즉시입주,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),64세대,5/16층,복도식
25억,매매,공동주택,104.9㎡/75.44㎡(전용률72%),30만원,-,-/-,개별난방/도시가스,2456968462,"31 호텔급수리,입주가능,리모델링추진중",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,즉시입주,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),64세대,고/16층,계단식
8억,전세,공동주택,83.33㎡/59.93㎡(전용률72%),25만원,-,-,개별난방/도시가스,2458534946,25. 반원초 청담고 예정 학세권 뉴코아킴스 생활편의시설 좋음 올수리,3/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_267/hscp_img_1332916227571czBjX_JPEG/GW70765_1332916226481.jpg,즉시입주 협의가능,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),62세대,고/16층,복도식
8억,전세,공동주택,83.33㎡/59.93㎡(전용률72%),23만원,-,-,개별난방/도시가스,2458454971,"25  올수리, 반원초옆 귀한전세, 뉴코아킴스이용편리",3/1개,북향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_267/hscp_img_1332916227571czBjX_JPEG/GW70765_1332916226481.jpg,즉시입주,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),62세대,고/16층,복도식
"9억 5,000",전세,공동주택,104.9㎡/75.44㎡(전용률72%),30만원,-,-,개별난방/도시가스,2457180424,"31 확장 올수리,입주협의,장기거주가능",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,2025년 02월 하순 협의가능,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),64세대,5/16층,복도식
"9억 5,000",전세,공동주택,104.9㎡/75.44㎡(전용률72%),30만원,-,-,개별난방/도시가스,2455204371,주인의뢰.올수리.융자무.오래거주선호,3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,즉시입주 협의가능,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),64세대,5/16층,복도식
"9억 5,000",전세,공동주택,104.9㎡/75.44㎡(전용률72%),30만원,-,-,개별난방/도시가스,2458299831,"31,전체특올수리,밝고환한깨끗한집,고급자재,남향",3/2개,남향(거실 기준),-,https://landthumb-phinf.pstatic.net/20120328_175/hscp_img_1332916234355oa7vH_JPEG/GW70765_1332916233167.jpg,즉시입주 협의가능,잠원중앙하이츠(B동) B동,서울시 서초구 잠원동 71-17,126대(세대당 1대),64세대,중/16층,복도식
